"","GAME_ID","PLAYER_ID","PLAYER_NAME","PERIOD","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG"
"3949","0021600215","2544","LeBron James","2",5,36,"Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",21,197,85,"1","0"
"3950","0021600215","2544","LeBron James","2",5,7,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-2,21,"1","0"
"3951","0021600215","2544","LeBron James","2",2,26,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-4,7,"1","0"
"3952","0021600215","2544","LeBron James","2",1,24,"Made Shot","Turnaround Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,-37,31,"1","1"
"3953","0021600215","2544","LeBron James","2",1,6,"Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,7,"1","1"
"3954","0021600215","2544","LeBron James","2",0,31,"Missed Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",15,146,41,"1","0"
"3955","0021600215","2544","LeBron James","3",10,30,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-104,237,"1","0"
"3956","0021600215","2544","LeBron James","3",8,10,"Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",13,14,136,"1","0"
"3957","0021600215","2544","LeBron James","3",4,55,"Made Shot","Driving Bank shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,58,43,"1","1"
"3958","0021600215","2544","LeBron James","3",4,19,"Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,-4,46,"1","1"
"3959","0021600215","2544","LeBron James","4",11,34,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",16,148,80,"1","0"
"3960","0021600215","2544","LeBron James","4",8,39,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-227,124,"1","1"
"3961","0021600215","2544","LeBron James","4",6,46,"Made Shot","Cutting Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"1","1"
"3962","0021600215","2544","LeBron James","4",5,30,"Made Shot","Cutting Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-7,0,"1","1"
"3963","0021600215","2544","LeBron James","4",4,3,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-129,234,"1","1"
"3964","0021600227","2544","LeBron James","1",8,51,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",17,64,165,"1","0"
"3965","0021600227","2544","LeBron James","1",7,58,"Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",14,141,2,"1","0"
"3966","0021600227","2544","LeBron James","2",9,53,"Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,230,7,"1","0"
"3967","0021600227","2544","LeBron James","2",9,23,"Made Shot","Cutting Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-6,7,"1","1"
"3968","0021600227","2544","LeBron James","2",8,31,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",21,213,0,"1","0"
"3969","0021600227","2544","LeBron James","2",3,18,"Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-6,-11,"1","1"
"3970","0021600227","2544","LeBron James","2",0,44,"Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",15,-7,154,"1","1"
